Plate,Plate Row,Plate Column,Well,Transposon Coordinates,Transposon Locatabilities,Features Disrupted,Distances of Transposon from Translation Starts,Fractional Distances of Transposon from Translation Starts,Locus Tags,Voigt Score
,PR08,PC09,B5,"","","","","","",""
,PR08,PC09,B6,"2175819","ambiguous","","133","0.32","RAST2:fig|442.17.peg.3006","0.002070150320059746"
,PR08,PC09,B7,"","","","","","",""
,PR08,PC09,B8,"","","","","","",""
,PR08,PC09,B9,"2656713","unambiguous","None","NA","NA","None","-7.644746141241175e-16"
,PR08,PC09,B10,"51583","ambiguous","","579","0.24","RAST2:fig|442.17.peg.879","-4.06897411537069e-17"
,PR08,PC09,B11,"","","","","","",""
,PR08,PC09,B12,"","","","","","",""
,PR08,PC09,C1,"","","","","","",""
,PR08,PC09,C2,"","","","","","",""
,PR08,PC09,C3,"","","","","","",""
,PR08,PC09,C4,"","","","","","",""
,PR08,PC09,C5,"","","","","","",""
,PR08,PC09,C6,"","","","","","",""
,PR08,PC09,C7,"","","","","","",""
,PR08,PC09,C8,"","","","","","",""
,PR08,PC09,C9,"","","","","","",""
,PR08,PC09,C10,"","","","","","",""
,PR08,PC09,C11,"","","","","","",""
,PR08,PC09,C12,"","","","","","",""
,PR08,PC09,D1,"","","","","","",""
,PR08,PC09,D2,"","","","","","",""
,PR08,PC09,D3,"","","","","","",""
,PR08,PC09,D4,"","","","","","",""
,PR08,PC09,D5,"","","","","","",""
,PR08,PC09,D6,"","","","","","",""
,PR08,PC09,D7,"","","","","","",""
,PR08,PC09,D8,"","","","","","",""
,PR08,PC09,D9,"","","","","","",""
,PR08,PC09,D10,"","","","","","",""
,PR08,PC09,D11,"","","","","","",""
,PR08,PC09,D12,"","","","","","",""
,PR08,PC09,E1,"","","","","","",""
,PR08,PC09,E2,"2200790","ambiguous","","1033","0.45","RAST2:fig|442.17.peg.3032","3.6148766201564485e-14"
,PR08,PC09,E3,"","","","","","",""
,PR08,PC09,E4,"","","","","","",""
,PR08,PC09,E5,"2015123","ambiguous","","1186","0.85","RAST2:fig|442.17.peg.2851","3.0608776809153856e-16"
,PR08,PC09,E6,"","","","","","",""
,PR08,PC09,E7,"1676756","unambiguous","","1042","0.71","RAST2:fig|442.17.peg.2533","5.745979135211588e-16"
,PR08,PC09,E8,"","","","","","",""
,PR08,PC09,E9,"","","","","","",""
,PR08,PC09,E10,"2915265","unambiguous","","1518","0.89","RAST2:fig|442.17.peg.464","1.3416770526864386e-12"
,PR08,PC09,E11,"3011044, 3408262","ambiguous, unambiguous",", None","1356,NA","0.43, NA","RAST2:fig|442.17.peg.555, None","0.0028684618072725137, 0.00022976677951368026"
,PR08,PC09,E12,"","","","","","",""
,PR08,PC09,F1,"","","","","","",""
,PR08,PC09,F2,"","","","","","",""
,PR08,PC09,F3,"","","","","","",""
,PR08,PC09,F4,"","","","","","",""
,PR08,PC09,F5,"","","","","","",""
,PR08,PC09,F6,"","","","","","",""
,PR08,PC09,F7,"536809","unambiguous","","304","0.21","RAST2:fig|442.17.peg.1413","2.4044671478974144e-16"
,PR08,PC09,F8,"","","","","","",""
,PR08,PC09,F9,"","","","","","",""
,PR08,PC09,F10,"1202844","ambiguous","","6","0.00","RAST2:fig|442.17.peg.2078","4.065776421715138e-15"
,PR08,PC09,F11,"","","","","","",""
,PR08,PC09,F12,"","","","","","",""
,PR08,PC09,G1,"","","","","","",""
,PR08,PC09,G2,"","","","","","",""
,PR08,PC09,G3,"","","","","","",""
,PR08,PC09,G4,"","","","","","",""
,PR08,PC09,G5,"","","","","","",""
,PR08,PC09,G6,"1992672","ambiguous","None","NA","NA","None","0.0027714245534400566"
,PR08,PC09,G7,"2750888","ambiguous","","510","0.61","RAST2:fig|442.17.peg.309","0.0010291366877825392"
,PR08,PC09,G8,"","","","","","",""
,PR08,PC09,G9,"1992672","ambiguous","None","NA","NA","None","0.0023365600360910335"
,PR08,PC09,G10,"","","","","","",""
,PR08,PC09,G11,"","","","","","",""
,PR08,PC09,G12,"","","","","","",""
,PR08,PC09,H1,"","","","","","",""
,PR08,PC09,H2,"","","","","","",""
,PR08,PC09,H3,"","","","","","",""
,PR08,PC09,H4,"","","","","","",""
,PR08,PC09,H5,"","","","","","",""
,PR08,PC09,H6,"1992672","ambiguous","None","NA","NA","None","0.0016087750477086387"
,PR08,PC09,H7,"","","","","","",""
,PR08,PC09,H8,"","","","","","",""
,PR08,PC09,H9,"","","","","","",""
,PR08,PC09,H10,"","","","","","",""
,PR08,PC09,H11,"","","","","","",""
,PR08,PC09,H12,"","","","","","",""
,PR08,PC10,A1,"","","","","","",""
,PR08,PC10,A2,"","","","","","",""
,PR08,PC10,A3,"","","","","","",""
,PR08,PC10,A4,"","","","","","",""
,PR08,PC10,A5,"","","","","","",""
,PR08,PC10,A6,"","","","","","",""
,PR08,PC10,A7,"","","","","","",""
,PR08,PC10,A8,"","","","","","",""
,PR08,PC10,A9,"1214128","ambiguous","","936","0.93","RAST2:fig|442.17.peg.2091","0.003306286261753242"
,PR08,PC10,A10,"","","","","","",""
,PR08,PC10,A11,"","","","","","",""
,PR08,PC10,A12,"1214128","ambiguous","","936","0.93","RAST2:fig|442.17.peg.2091","0.0018570650778107645"
,PR08,PC10,B1,"","","","","","",""
,PR08,PC10,B2,"","","","","","",""
,PR08,PC10,B3,"","","","","","",""
,PR08,PC10,B4,"","","","","","",""
,PR08,PC10,B5,"","","","","","",""
,PR08,PC10,B6,"","","","","","",""
,PR08,PC10,B7,"","","","","","",""
,PR08,PC10,B8,"","","","","","",""
,PR08,PC10,B9,"","","","","","",""
,PR08,PC10,B10,"","","","","","",""
,PR08,PC10,B11,"","","","","","",""
,PR08,PC10,B12,"","","","","","",""
,PR08,PC10,C1,"","","","","","",""
,PR08,PC10,C2,"","","","","","",""
,PR08,PC10,C3,"","","","","","",""
,PR08,PC10,C4,"","","","","","",""
,PR08,PC10,C5,"","","","","","",""
,PR08,PC10,C6,"","","","","","",""
,PR08,PC10,C7,"","","","","","",""
,PR08,PC10,C8,"","","","","","",""
,PR08,PC10,C9,"","","","","","",""
,PR08,PC10,C10,"","","","","","",""
,PR08,PC10,C11,"","","","","","",""
,PR08,PC10,C12,"","","","","","",""
,PR08,PC10,D1,"","","","","","",""
,PR08,PC10,D2,"","","","","","",""
,PR08,PC10,D3,"","","","","","",""
,PR08,PC10,D4,"","","","","","",""
,PR08,PC10,D5,"","","","","","",""
,PR08,PC10,D6,"3410336","ambiguous","None","NA","NA","None","0.0002731484399524068"
,PR08,PC10,D7,"3290004","ambiguous","","1591","0.78","RAST2:fig|442.17.peg.821","0.0037374389605642996"
,PR08,PC10,D8,"","","","","","",""
,PR08,PC10,D9,"","","","","","",""
,PR08,PC10,D10,"","","","","","",""
,PR08,PC10,D11,"","","","","","",""
,PR08,PC10,D12,"","","","","","",""
,PR08,PC10,E1,"","","","","","",""
,PR08,PC10,E2,"","","","","","",""
,PR08,PC10,E3,"","","","","","",""
,PR08,PC10,E4,"","","","","","",""
,PR08,PC10,E5,"","","","","","",""
,PR08,PC10,E6,"","","","","","",""
,PR08,PC10,E7,"","","","","","",""
,PR08,PC10,E8,"","","","","","",""
,PR08,PC10,E9,"","","","","","",""
,PR08,PC10,E10,"","","","","","",""
,PR08,PC10,E11,"1404677","ambiguous","","864","0.43","RAST2:fig|442.17.peg.2278","0.0011089877671229098"
,PR08,PC10,E12,"","","","","","",""
,PR08,PC10,F1,"","","","","","",""
,PR08,PC10,F2,"","","","","","",""
,PR08,PC10,F3,"954540","ambiguous","","63","0.09","RAST2:fig|442.17.peg.1847","0.00012184629835640608"
,PR08,PC10,F4,"","","","","","",""
,PR08,PC10,F5,"","","","","","",""
,PR08,PC10,F6,"","","","","","",""
,PR08,PC10,F7,"2043203","ambiguous","","642","0.43","RAST2:fig|442.17.peg.2882","0.004100490601514946"
,PR08,PC10,F8,"","","","","","",""
,PR08,PC10,F9,"","","","","","",""
,PR08,PC10,F10,"","","","","","",""
,PR08,PC10,F11,"954540","ambiguous","","63","0.09","RAST2:fig|442.17.peg.1847","3.251371949717767e-05"
,PR08,PC10,F12,"","","","","","",""
,PR08,PC10,G1,"","","","","","",""
,PR08,PC10,G2,"","","","","","",""
,PR08,PC10,G3,"","","","","","",""
,PR08,PC10,G4,"","","","","","",""
,PR08,PC10,G5,"","","","","","",""
,PR08,PC10,G6,"2750888","ambiguous","","510","0.61","RAST2:fig|442.17.peg.309","0.0013898918753486539"
,PR08,PC10,G7,"","","","","","",""
,PR08,PC10,G8,"","","","","","",""
,PR08,PC10,G9,"","","","","","",""
,PR08,PC10,G10,"","","","","","",""
,PR08,PC10,G11,"","","","","","",""
,PR08,PC10,G12,"2290236","ambiguous","None","NA","NA","None","0.0002333544442252161"
,PR08,PC10,H1,"","","","","","",""
,PR08,PC10,H2,"1418986","ambiguous","None","NA","NA","None","0.0026216261982258456"
,PR08,PC10,H3,"3354235","ambiguous","","195","0.88","RAST2:fig|442.17.peg.1258","4.520920004156349e-13"
,PR08,PC10,H4,"","","","","","",""
,PR08,PC10,H5,"","","","","","",""
,PR08,PC10,H6,"","","","","","",""
,PR08,PC10,H7,"","","","","","",""
,PR08,PC10,H8,"","","","","","",""
,PR08,PC10,H9,"","","","","","",""
,PR08,PC10,H10,"3289718","ambiguous","","1305","0.64","RAST2:fig|442.17.peg.821","0.004166391874528561"
,PR08,PC10,H11,"3289718","ambiguous","","1305","0.64","RAST2:fig|442.17.peg.821","0.00431554931383947"
,PR08,PC10,H12,"2676916","ambiguous","","698","0.94","RAST2:fig|442.17.peg.216","8.837541345382524e-06"
,PR08,PC11,A1,"","","","","","",""
,PR08,PC11,A2,"","","","","","",""
,PR08,PC11,A3,"","","","","","",""
,PR08,PC11,A4,"","","","","","",""
,PR08,PC11,A5,"","","","","","",""
,PR08,PC11,A6,"","","","","","",""
,PR08,PC11,A7,"","","","","","",""
,PR08,PC11,A8,"","","","","","",""
,PR08,PC11,A9,"","","","","","",""
,PR08,PC11,A10,"","","","","","",""
,PR08,PC11,A11,"","","","","","",""
,PR08,PC11,A12,"","","","","","",""
,PR08,PC11,B1,"536855","ambiguous","","258","0.18","RAST2:fig|442.17.peg.1413","0.00023641611469210519"
,PR08,PC11,B2,"","","","","","",""
,PR08,PC11,B3,"","","","","","",""
,PR08,PC11,B4,"","","","","","",""
,PR08,PC11,B5,"","","","","","",""
,PR08,PC11,B6,"536855","ambiguous","","258","0.18","RAST2:fig|442.17.peg.1413","0.00021190504181309224"
,PR08,PC11,B7,"","","","","","",""
,PR08,PC11,B8,"","","","","","",""
,PR08,PC11,B9,"","","","","","",""
,PR08,PC11,B10,"","","","","","",""
,PR08,PC11,B11,"536855","ambiguous","","258","0.18","RAST2:fig|442.17.peg.1413","0.0001876416500224139"
,PR08,PC11,B12,"","","","","","",""
,PR08,PC11,C1,"","","","","","",""
,PR08,PC11,C2,"","","","","","",""
,PR08,PC11,C3,"2072360","ambiguous","","312","0.31","RAST2:fig|442.17.peg.2913","2.6235137166025302e-05"
,PR08,PC11,C4,"","","","","","",""
,PR08,PC11,C5,"","","","","","",""
,PR08,PC11,C6,"","","","","","",""
,PR08,PC11,C7,"","","","","","",""
,PR08,PC11,C8,"","","","","","",""
,PR08,PC11,C9,"","","","","","",""
,PR08,PC11,C10,"","","","","","",""
,PR08,PC11,C11,"","","","","","",""
,PR08,PC11,C12,"","","","","","",""
,PR08,PC11,D1,"","","","","","",""
,PR08,PC11,D2,"","","","","","",""
,PR08,PC11,D3,"","","","","","",""
,PR08,PC11,D4,"","","","","","",""
,PR08,PC11,D5,"","","","","","",""
,PR08,PC11,D6,"","","","","","",""
,PR08,PC11,D7,"","","","","","",""
,PR08,PC11,D8,"","","","","","",""
,PR08,PC11,D9,"","","","","","",""
,PR08,PC11,D10,"","","","","","",""
,PR08,PC11,D11,"","","","","","",""
,PR08,PC11,D12,"","","","","","",""
,PR08,PC11,E1,"","","","","","",""
,PR08,PC11,E2,"","","","","","",""
,PR08,PC11,E3,"","","","","","",""
,PR08,PC11,E4,"","","","","","",""
,PR08,PC11,E5,"","","","","","",""
,PR08,PC11,E6,"","","","","","",""
,PR08,PC11,E7,"1950885","ambiguous","None","NA","NA","None","0.0027446012319896178"
,PR08,PC11,E8,"","","","","","",""
,PR08,PC11,E9,"","","","","","",""
,PR08,PC11,E10,"","","","","","",""
,PR08,PC11,E11,"","","","","","",""
,PR08,PC11,E12,"","","","","","",""
,PR08,PC11,F1,"49002","ambiguous","","1041","0.65","RAST2:fig|442.17.peg.877","0.0008705778053970671"
,PR08,PC11,F2,"3396644","ambiguous","None","NA","NA","None","0.002699804093298225"
,PR08,PC11,F3,"49002, 3396644","ambiguous, ambiguous",", None","1041,NA","0.65, NA","RAST2:fig|442.17.peg.877, None","0.0003705185972176341, 0.0028512403264648275"
,PR08,PC11,F4,"","","","","","",""
,PR08,PC11,F5,"","","","","","",""
,PR08,PC11,F6,"","","","","","",""
,PR08,PC11,F7,"1950885, 3396644","ambiguous, ambiguous","None, None","NA,NA","NA, NA","None, None","0.003905536242383814, 0.003000400499116588"
,PR08,PC11,F8,"","","","","","",""
,PR08,PC11,F9,"","","","","","",""
,PR08,PC11,F10,"","","","","","",""
,PR08,PC11,F11,"","","","","","",""
,PR08,PC11,F12,"","","","","","",""
,PR08,PC11,G1,"","","","","","",""
,PR08,PC11,G2,"","","","","","",""
,PR08,PC11,G3,"3396644","ambiguous","None","NA","NA","None","0.0027879351142187903"
,PR08,PC11,G4,"","","","","","",""
,PR08,PC11,G5,"","","","","","",""
,PR08,PC11,G6,"","","","","","",""
,PR08,PC11,G7,"3396644","ambiguous","None","NA","NA","None","0.002938054422294627"
,PR08,PC11,G8,"","","","","","",""
,PR08,PC11,G9,"","","","","","",""
,PR08,PC11,G10,"","","","","","",""
,PR08,PC11,G11,"","","","","","",""
,PR08,PC11,G12,"","","","","","",""
,PR08,PC11,H1,"","","","","","",""
,PR08,PC11,H2,"3396644","ambiguous","None","NA","NA","None","0.002693003556608687"
,PR08,PC11,H3,"3396644","ambiguous","None","NA","NA","None","0.0028244829387916413"
,PR08,PC11,H4,"","","","","","",""
,PR08,PC11,H5,"","","","","","",""
,PR08,PC11,H6,"","","","","","",""
,PR08,PC11,H7,"1950885, 3396644","ambiguous, ambiguous","None, None","NA,NA","NA, NA","None, None","0.0023331659999594767, 0.00295227766989439"
,PR08,PC11,H8,"","","","","","",""
,PR08,PC11,H9,"","","","","","",""
,PR08,PC11,H10,"3208694","ambiguous","","68","0.12","RAST2:fig|442.17.peg.728","0.00019175114249156373"
,PR08,PC11,H11,"","","","","","",""
,PR08,PC11,H12,"","","","","","",""
,PR08,PC12,A1,"","","","","","",""
,PR08,PC12,A2,"","","","","","",""
,PR08,PC12,A3,"2742605, 3358702","unambiguous, unambiguous","None, None","NA,NA","NA, NA","None, None","7.699275138267207e-14, 1.6496698623461738e-12"
,PR08,PC12,A4,"","","","","","",""
,PR08,PC12,A5,"","","","","","",""
,PR08,PC12,A6,"","","","","","",""
,PR08,PC12,A7,"","","","","","",""
,PR08,PC12,A8,"","","","","","",""
,PR08,PC12,A9,"2953985","ambiguous","","322","0.49","RAST2:fig|442.17.peg.501","0.0008475645515999616"
,PR08,PC12,A10,"","","","","","",""
,PR08,PC12,A11,"","","","","","",""
,PR08,PC12,A12,"","","","","","",""
,PR08,PC12,B1,"","","","","","",""
,PR08,PC12,B2,"","","","","","",""
,PR08,PC12,B3,"157469","ambiguous","","264","0.18","RAST2:fig|442.17.peg.978","7.100952826080852e-13"
,PR08,PC12,B4,"","","","","","",""
,PR08,PC12,B5,"","","","","","",""
,PR08,PC12,B6,"","","","","","",""
,PR08,PC12,B7,"","","","","","",""
,PR08,PC12,B8,"","","","","","",""
,PR08,PC12,B9,"","","","","","",""
,PR08,PC12,B10,"","","","","","",""
,PR08,PC12,B11,"","","","","","",""
,PR08,PC12,B12,"1525252","unambiguous","","2206","0.95","RAST2:fig|442.17.peg.2383","3.764598977236834e-10"
,PR08,PC12,C1,"","","","","","",""
,PR08,PC12,C2,"","","","","","",""
,PR08,PC12,C3,"1401697, 2072360, 3354235","unambiguous, ambiguous, ambiguous",", , ","648,312,195","0.26, 0.31, 0.88","RAST2:fig|442.17.peg.2276, RAST2:fig|442.17.peg.2913, RAST2:fig|442.17.peg.1258","3.4724630725854824e-13, 2.364981823445962e-05, 6.40097503935706e-13"
,PR08,PC12,C4,"","","","","","",""
,PR08,PC12,C5,"","","","","","",""
,PR08,PC12,C6,"","","","","","",""
,PR08,PC12,C7,"","","","","","",""
,PR08,PC12,C8,"","","","","","",""
,PR08,PC12,C9,"","","","","","",""
,PR08,PC12,C10,"","","","","","",""
,PR08,PC12,C11,"","","","","","",""
,PR08,PC12,C12,"","","","","","",""
,PR08,PC12,D1,"","","","","","",""
,PR08,PC12,D2,"","","","","","",""
,PR08,PC12,D3,"2072360","ambiguous","","312","0.31","RAST2:fig|442.17.peg.2913","1.8650384104805538e-05"
,PR08,PC12,D4,"","","","","","",""
,PR08,PC12,D5,"","","","","","",""
,PR08,PC12,D6,"","","","","","",""
,PR08,PC12,D7,"","","","","","",""
,PR08,PC12,D8,"","","","","","",""
,PR08,PC12,D9,"","","","","","",""
,PR08,PC12,D10,"","","","","","",""
,PR08,PC12,D11,"","","","","","",""
,PR08,PC12,D12,"","","","","","",""
,PR08,PC12,E1,"","","","","","",""
,PR08,PC12,E2,"","","","","","",""
,PR08,PC12,E3,"","","","","","",""
,PR08,PC12,E4,"","","","","","",""
,PR08,PC12,E5,"","","","","","",""
,PR08,PC12,E6,"","","","","","",""
,PR08,PC12,E7,"","","","","","",""
,PR08,PC12,E8,"","","","","","",""
,PR08,PC12,E9,"","","","","","",""
,PR08,PC12,E10,"","","","","","",""
,PR08,PC12,E11,"","","","","","",""
,PR08,PC12,E12,"","","","","","",""
,PR08,PC12,F1,"","","","","","",""
,PR08,PC12,F2,"","","","","","",""
,PR08,PC12,F3,"","","","","","",""
,PR08,PC12,F4,"","","","","","",""
,PR08,PC12,F5,"","","","","","",""
,PR08,PC12,F6,"","","","","","",""
,PR08,PC12,F7,"","","","","","",""
,PR08,PC12,F8,"","","","","","",""
,PR08,PC12,F9,"","","","","","",""
,PR08,PC12,F10,"","","","","","",""
,PR08,PC12,F11,"","","","","","",""
,PR08,PC12,F12,"","","","","","",""
,PR08,PC12,G1,"","","","","","",""
,PR08,PC12,G2,"","","","","","",""
,PR08,PC12,G3,"1869733","ambiguous","None","NA","NA","None","2.279893203548764e-12"
,PR08,PC12,G4,"2140547","ambiguous","","406","0.24","RAST2:fig|442.17.peg.2970","0.0031062490804741197"
,PR08,PC12,G5,"","","","","","",""
,PR08,PC12,G6,"2750888","ambiguous","","510","0.61","RAST2:fig|442.17.peg.309","0.0014334587348277359"
,PR08,PC12,G7,"2750888","ambiguous","","510","0.61","RAST2:fig|442.17.peg.309","0.0019089669532606594"
,PR08,PC12,G8,"","","","","","",""
,PR08,PC12,G9,"","","","","","",""
,PR08,PC12,G10,"","","","","","",""
,PR08,PC12,G11,"","","","","","",""
,PR08,PC12,G12,"","","","","","",""
,PR08,PC12,H1,"","","","","","",""
,PR08,PC12,H2,"","","","","","",""
,PR08,PC12,H3,"1879561, 3354235","ambiguous, ambiguous",", ","175,195","0.46, 0.88","RAST2:fig|442.17.peg.2727, RAST2:fig|442.17.peg.1258","0.00026973189595504306, 7.173563293142465e-13"
,PR08,PC12,H4,"","","","","","",""
,PR08,PC12,H5,"","","","","","",""
,PR08,PC12,H6,"","","","","","",""
,PR08,PC12,H7,"","","","","","",""
,PR08,PC12,H8,"2424413","ambiguous","","706","0.45","RAST2:fig|442.17.peg.3279","0.0047858508865605285"
,PR08,PC12,H9,"","","","","","",""
,PR08,PC12,H10,"","","","","","",""
,PR08,PC12,H11,"","","","","","",""
,PR08,PC12,H12,"","","","","","",""
,PR08,PC13,A1,"","","","","","",""
,PR08,PC13,A2,"","","","","","",""
,PR08,PC13,A3,"","","","","","",""
,PR08,PC13,A4,"1786629","ambiguous","None","NA","NA","None","1.5034370885854945e-12"
,PR08,PC13,A5,"","","","","","",""
,PR08,PC13,A6,"537497","ambiguous","","205","0.36","RAST2:fig|442.17.peg.1414","0.002374150931218322"
,PR08,PC13,A7,"627217","ambiguous","","1369","0.67","RAST2:fig|442.17.peg.1498","2.250890907613679e-12"
,PR08,PC13,A8,"","","","","","",""
,PR08,PC13,A9,"","","","","","",""
,PR08,PC13,A10,"","","","","","",""
,PR08,PC13,A11,"","","","","","",""
,PR08,PC13,A12,"","","","","","",""
,PR08,PC13,B1,"","","","","","",""
,PR08,PC13,B2,"","","","","","",""
,PR08,PC13,B3,"","","","","","",""
,PR08,PC13,B4,"","","","","","",""
,PR08,PC13,B5,"","","","","","",""
,PR08,PC13,B6,"537497","ambiguous","","205","0.36","RAST2:fig|442.17.peg.1414","0.0010700943650908481"
,PR08,PC13,B7,"","","","","","",""
,PR08,PC13,B8,"","","","","","",""
,PR08,PC13,B9,"","","","","","",""
,PR08,PC13,B10,"","","","","","",""
,PR08,PC13,B11,"","","","","","",""
,PR08,PC13,B12,"","","","","","",""
,PR08,PC13,C1,"","","","","","",""
,PR08,PC13,C2,"","","","","","",""
,PR08,PC13,C3,"","","","","","",""
,PR08,PC13,C4,"","","","","","",""
,PR08,PC13,C5,"1689723","ambiguous","None","NA","NA","None","0.004726522929100176"
,PR08,PC13,C6,"","","","","","",""
,PR08,PC13,C7,"","","","","","",""
,PR08,PC13,C8,"2175977","ambiguous","","2321","0.99","RAST2:fig|442.17.peg.3007","0.00022027062572501315"
,PR08,PC13,C9,"","","","","","",""
,PR08,PC13,C10,"","","","","","",""
,PR08,PC13,C11,"1689723","ambiguous","None","NA","NA","None","0.005396822361234705"
,PR08,PC13,C12,"","","","","","",""
,PR08,PC13,D1,"","","","","","",""
,PR08,PC13,D2,"","","","","","",""
,PR08,PC13,D3,"","","","","","",""
,PR08,PC13,D4,"","","","","","",""
,PR08,PC13,D5,"","","","","","",""
,PR08,PC13,D6,"","","","","","",""
,PR08,PC13,D7,"","","","","","",""
,PR08,PC13,D8,"69508","ambiguous","None","NA","NA","None","0.0004946084826791183"
,PR08,PC13,D9,"","","","","","",""
,PR08,PC13,D10,"","","","","","",""
,PR08,PC13,D11,"","","","","","",""
,PR08,PC13,D12,"","","","","","",""
,PR08,PC13,E1,"","","","","","",""
,PR08,PC13,E2,"","","","","","",""
,PR08,PC13,E3,"","","","","","",""
,PR08,PC13,E4,"","","","","","",""
,PR08,PC13,E5,"","","","","","",""
,PR08,PC13,E6,"","","","","","",""
,PR08,PC13,E7,"","","","","","",""
,PR08,PC13,E8,"","","","","","",""
,PR08,PC13,E9,"","","","","","",""
,PR08,PC13,E10,"","","","","","",""
,PR08,PC13,E11,"","","","","","",""
,PR08,PC13,E12,"","","","","","",""
,PR08,PC13,F1,"","","","","","",""
,PR08,PC13,F2,"","","","","","",""
,PR08,PC13,F3,"","","","","","",""
,PR08,PC13,F4,"","","","","","",""
,PR08,PC13,F5,"","","","","","",""
,PR08,PC13,F6,"","","","","","",""
,PR08,PC13,F7,"","","","","","",""
,PR08,PC13,F8,"","","","","","",""
,PR08,PC13,F9,"","","","","","",""
,PR08,PC13,F10,"","","","","","",""
,PR08,PC13,F11,"","","","","","",""
,PR08,PC13,F12,"","","","","","",""
,PR08,PC13,G1,"","","","","","",""
,PR08,PC13,G2,"","","","","","",""
,PR08,PC13,G3,"","","","","","",""
,PR08,PC13,G4,"","","","","","",""
,PR08,PC13,G5,"2962258","ambiguous","None","NA","NA","None","0.001249146397039484"
,PR08,PC13,G6,"","","","","","",""
,PR08,PC13,G7,"","","","","","",""
,PR08,PC13,G8,"","","","","","",""
,PR08,PC13,G9,"","","","","","",""
,PR08,PC13,G10,"","","","","","",""
,PR08,PC13,G11,"","","","","","",""
,PR08,PC13,G12,"","","","","","",""
,PR08,PC13,H1,"","","","","","",""
,PR08,PC13,H2,"","","","","","",""
,PR08,PC13,H3,"","","","","","",""
,PR08,PC13,H4,"","","","","","",""
,PR08,PC13,H5,"2962258","ambiguous","None","NA","NA","None","0.0014060033486633795"
,PR08,PC13,H6,"","","","","","",""
,PR08,PC13,H7,"","","","","","",""
,PR08,PC13,H8,"","","","","","",""
,PR08,PC13,H9,"","","","","","",""
,PR08,PC13,H10,"2590953, 3289718","ambiguous, ambiguous",", ","642,1305","0.76, 0.64","RAST2:fig|442.17.peg.128, RAST2:fig|442.17.peg.821","7.940871291854336e-13, 0.00312058787346132"
,PR08,PC13,H11,"","","","","","",""
,PR08,PC13,H12,"","","","","","",""
,PR08,PC14,A1,"","","","","","",""
,PR08,PC14,A2,"","","","","","",""
,PR08,PC14,A3,"","","","","","",""
,PR08,PC14,A4,"","","","","","",""
,PR08,PC14,A5,"","","","","","",""
,PR08,PC14,A6,"","","","","","",""
,PR08,PC14,A7,"","","","","","",""
,PR08,PC14,A8,"","","","","","",""
,PR08,PC14,A9,"","","","","","",""
,PR08,PC14,A10,"","","","","","",""
,PR08,PC14,A11,"","","","","","",""
,PR08,PC14,A12,"","","","","","",""
,PR08,PC14,B1,"","","","","","",""
,PR08,PC14,B2,"","","","","","",""
,PR08,PC14,B3,"","","","","","",""
,PR08,PC14,B4,"","","","","","",""
,PR08,PC14,B5,"","","","","","",""
,PR08,PC14,B6,"","","","","","",""
,PR08,PC14,B7,"","","","","","",""
,PR08,PC14,B8,"","","","","","",""
,PR08,PC14,B9,"","","","","","",""
,PR08,PC14,B10,"","","","","","",""
,PR08,PC14,B11,"","","","","","",""
,PR08,PC14,B12,"","","","","","",""
,PR08,PC14,C1,"","","","","","",""
,PR08,PC14,C2,"","","","","","",""
,PR08,PC14,C3,"","","","","","",""
,PR08,PC14,C4,"","","","","","",""
,PR08,PC14,C5,"","","","","","",""
,PR08,PC14,C6,"","","","","","",""
,PR08,PC14,C7,"","","","","","",""
,PR08,PC14,C8,"","","","","","",""
,PR08,PC14,C9,"","","","","","",""
,PR08,PC14,C10,"","","","","","",""
,PR08,PC14,C11,"","","","","","",""
,PR08,PC14,C12,"","","","","","",""
,PR08,PC14,D1,"","","","","","",""
,PR08,PC14,D2,"","","","","","",""
,PR08,PC14,D3,"","","","","","",""
,PR08,PC14,D4,"","","","","","",""
,PR08,PC14,D5,"","","","","","",""
,PR08,PC14,D6,"","","","","","",""
,PR08,PC14,D7,"","","","","","",""
,PR08,PC14,D8,"","","","","","",""
,PR08,PC14,D9,"","","","","","",""
,PR08,PC14,D10,"","","","","","",""
,PR08,PC14,D11,"","","","","","",""
,PR08,PC14,D12,"3332506","unambiguous","None","NA","NA","None","1.7456471748524612e-07"
,PR08,PC14,E1,"","","","","","",""
,PR08,PC14,E2,"","","","","","",""
,PR08,PC14,E3,"","","","","","",""
,PR08,PC14,E4,"","","","","","",""
,PR08,PC14,E5,"","","","","","",""
,PR08,PC14,E6,"","","","","","",""
,PR08,PC14,E7,"","","","","","",""
,PR08,PC14,E8,"","","","","","",""
,PR08,PC14,E9,"","","","","","",""
,PR08,PC14,E10,"","","","","","",""
,PR08,PC14,E11,"","","","","","",""
,PR08,PC14,E12,"","","","","","",""
,PR08,PC14,F1,"","","","","","",""
,PR08,PC14,F2,"","","","","","",""
,PR08,PC14,F3,"856224","ambiguous","","1236","0.33","RAST2:fig|442.17.peg.1748","0.00048650847603901227"
,PR08,PC14,F4,"","","","","","",""
,PR08,PC14,F5,"761917, 856224","ambiguous, ambiguous",", ","1312,1236","0.84, 0.33","RAST2:fig|442.17.peg.1632, RAST2:fig|442.17.peg.1748","0.001017777261735438, 0.0002164806567548182"
,PR08,PC14,F6,"","","","","","",""
,PR08,PC14,F7,"","","","","","",""
,PR08,PC14,F8,"","","","","","",""
,PR08,PC14,F9,"","","","","","",""
